case_name,axis,scenario_name,train_groups,eval_groups,group_size,max_steps,seed,group_correlation,critic_correlation,critic_minus_group_correlation,group_calibrated_mse,critic_calibrated_mse,critic_minus_group_calibrated_mse,wait_token_fraction,success_rate,zero_variance_group_fraction,critic_exact_state_rate,train_trajectories,critic_is_privileged
critic_budget_128_full,critic_budget,baseline,128,32,6,10,571,0.3814217887196661,0.8796604174378112,0.4982386287181451,0.030808566372827507,0.0081552722936376,-0.02265329407918991,0.3968938740293356,0.5989583333333334,0.0,0.996548748921484,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,631,0.3643252274980068,0.8806934037284182,0.5163681762304114,0.030886462229058664,0.007990937570199062,-0.022895524658859603,0.38845822566752797,0.5625,0.0,0.9870801033591732,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,701,0.3180700790719064,0.9089451995547132,0.5908751204828069,0.032074924743555326,0.006202741845274865,-0.02587218289828046,0.40561224489795916,0.59375,0.0,0.9991496598639455,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,761,0.328654800603016,0.8968472400033859,0.5681924394003699,0.025891580427905243,0.005679547309885049,-0.020212033118020195,0.412725709372313,0.6510416666666666,0.0,0.9974204643164231,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,823,0.38671255085549544,0.935218712182892,0.5485061613273965,0.026882883164802578,0.0039628255397501115,-0.022920057625052465,0.391500904159132,0.6145833333333334,0.0,0.9963833634719711,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,887,0.37701259602809367,0.9144964346569139,0.5374838386288202,0.031439537681767764,0.005999261029720666,-0.025440276652047098,0.35977859778597787,0.609375,0.0,0.9981549815498155,768,False
critic_budget_128_full,critic_budget,baseline,128,32,6,10,947,0.3424972985051647,0.9193259000419071,0.5768286015367423,0.032770965526216986,0.005748587257391361,-0.027022378268825625,0.3724315068493151,0.5989583333333334,0.0,0.9982876712328768,768,False
observability_full,observability,baseline,80,32,6,10,11,0.3579146179426079,0.8433983442642328,0.48548372632162484,0.028744879234769653,0.009517234817188233,-0.01922764441758142,0.3921901528013582,0.5729166666666666,0.0,0.9906621392190152,480,False
observability_full,observability,baseline,80,32,6,10,29,0.3953888269693421,0.8557376226823831,0.460348795713041,0.028423211638691076,0.00901927017132195,-0.019403941467369124,0.40017905102954343,0.6197916666666666,0.0,0.9919427036705462,480,False
observability_full,observability,baseline,80,32,6,10,47,0.3422023937720332,0.8667964722337095,0.5245940784616763,0.028712482512422352,0.008086733746236766,-0.020625748766185587,0.3850129198966408,0.609375,0.0,0.9956933677863911,480,False
observability_full,observability,baseline,80,32,6,10,83,0.3075006686551749,0.8718431345155033,0.5643424658603284,0.02733602257710415,0.007242447805534349,-0.0200935747715698,0.4085930918281382,0.6302083333333334,0.0,0.9932603201347936,480,False
observability_full,observability,baseline,80,32,6,10,131,0.31908010374404583,0.8430025769854075,0.5239224732413617,0.028077397552315624,0.009044990677768807,-0.01903240687454682,0.38074588031222895,0.6458333333333334,0.0,0.9835212489158717,480,False
observability_full,observability,baseline,80,32,6,10,173,0.32805631421865616,0.9353977414340476,0.6073414272153914,0.03609313446153868,0.005057002434887771,-0.03103613202665091,0.3812615955473098,0.5625,0.0,1.0,480,False
observability_full,observability,baseline,80,32,6,10,211,0.36250555547032276,0.8353223880648042,0.47281683259448143,0.028006696929303045,0.009745275661914606,-0.018261421267388438,0.39776632302405496,0.6302083333333334,0.0,0.9871134020618557,480,False
observability_full,observability,baseline,80,32,6,10,257,0.35947698636717373,0.8710022275271347,0.511525241159961,0.033521811099441724,0.009291319438967997,-0.024230491660473728,0.37546125461254615,0.515625,0.0,0.9953874538745388,480,False
observability_full,observability,baseline,80,32,6,10,307,0.35707356381023764,0.867547612167246,0.5104740483570083,0.02924806501564852,0.008292088722004133,-0.020955976293644388,0.37993138936535165,0.59375,0.0,0.9914236706689536,480,False
observability_full,observability,baseline,80,32,6,10,359,0.31330986058601307,0.8903474120632755,0.5770375514772624,0.035015921867799976,0.008048187051294852,-0.026967734816505124,0.3640238704177323,0.5677083333333334,0.0,0.9931798806479113,480,False
observability_full,observability,baseline,80,32,6,10,401,0.3846442592159018,0.808647712757357,0.42400345354145524,0.029912684464810737,0.012150063985509349,-0.01776262047930139,0.3744607420189819,0.5729166666666666,0.0,0.9887834339948232,480,False
observability_full,observability,baseline,80,32,6,10,463,0.38125062873996834,0.870134775044945,0.4888841463049766,0.032859664044816814,0.009337736998991451,-0.023521927045825362,0.4073741007194245,0.5572916666666666,0.0,0.9937050359712231,480,False
observability_full,observability,baseline,80,32,6,10,509,0.32906956791661235,0.892835551004345,0.5637659830877326,0.030443608691240454,0.006925235483287635,-0.02351837320795282,0.38074204946996465,0.6041666666666666,0.0,0.9885159010600707,480,False
observability_full,observability,baseline,80,32,6,10,571,0.3814217887196661,0.8356316780636807,0.4542098893440146,0.030808566372827507,0.010878129752715321,-0.019930436620112187,0.3968938740293356,0.5989583333333334,0.0,0.9930974978429681,480,False
observability_full,observability,baseline,80,32,6,10,631,0.3643252274980068,0.8448545341843102,0.48052930668630345,0.030886462229058664,0.010193339667842543,-0.020693122561216123,0.38845822566752797,0.5625,0.0,0.983634797588286,480,False
observability_full,observability,baseline,80,32,6,10,701,0.3180700790719064,0.8307560663101707,0.5126859872382643,0.032074924743555326,0.01105683913593742,-0.021018085607617906,0.40561224489795916,0.59375,0.0,0.9889455782312925,480,False
observability_full,observability,baseline,80,32,6,10,761,0.328654800603016,0.8594746288259986,0.5308198282229826,0.025891580427905243,0.007584824040513977,-0.018306756387391265,0.412725709372313,0.6510416666666666,0.0,0.9957007738607051,480,False
observability_full,observability,baseline,80,32,6,10,823,0.38671255085549544,0.8906911372109706,0.5039785863554751,0.026882883164802578,0.0065328289295320105,-0.020350054235270566,0.391500904159132,0.6145833333333334,0.0,0.9963833634719711,480,False
observability_full,observability,baseline,80,32,6,10,887,0.37701259602809367,0.8942649294939022,0.5172523334658086,0.031439537681767764,0.007340383500449814,-0.02409915418131795,0.35977859778597787,0.609375,0.0,0.9953874538745388,480,False
observability_full,observability,baseline,80,32,6,10,947,0.3424972985051647,0.8810655176688122,0.5385682191636476,0.032770965526216986,0.0083059628453085,-0.024465002680908485,0.3724315068493151,0.5989583333333334,0.0,0.9957191780821918,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,11,0.3607434454330453,0.7014807291887497,0.3407372837557044,0.029261935986812978,0.01708641781326816,-0.012175518173544817,0.4397283531409168,0.5677083333333334,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,29,0.37817950488193897,0.7095745108090721,0.3313950059271331,0.028659731222747464,0.016604433276470355,-0.012055297946277108,0.4529991047448523,0.6302083333333334,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,47,0.3505207200241096,0.7020378749248823,0.35151715490077273,0.02462705136505149,0.014238890398442363,-0.010388160966609127,0.45305770887166236,0.6458333333333334,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,83,0.32138461361458937,0.7732566544044365,0.4518720407898471,0.03074768508825349,0.013786868246986009,-0.016960816841267483,0.45577085088458297,0.578125,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,131,0.3443360596495586,0.7265601589378392,0.3822240992882806,0.030889412594298876,0.016544894811757284,-0.014344517782541592,0.4336513443191674,0.6145833333333334,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,173,0.35519027146849314,0.7280060886106476,0.3728158171421545,0.030625738571879394,0.016472486686152955,-0.014153251885726439,0.4461966604823748,0.609375,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,211,0.36553004015963164,0.7350610673303971,0.36953102717076547,0.028215441995898476,0.014970457825813889,-0.013244984170084587,0.4527491408934708,0.6302083333333334,0.0,0.9965635738831615,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,257,0.38032680949217335,0.7667080341267556,0.38638122463458224,0.03347081748879538,0.01612821320831863,-0.01734260428047675,0.44095940959409596,0.546875,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,307,0.34239274048477536,0.7099686645762616,0.36757592409148626,0.027918744062850716,0.015684936252217587,-0.01223380781063313,0.45197255574614065,0.6197916666666666,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,359,0.32778127473984686,0.7598592932239417,0.4320780184840949,0.031083983968893423,0.014717812337798567,-0.016366171631094856,0.46121057118499575,0.5989583333333334,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,401,0.37078603579846037,0.7581157498735482,0.38732971407508787,0.02923327225988113,0.014413334402884176,-0.014819937856996956,0.4426229508196721,0.625,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,463,0.36732032905466055,0.7033888298597347,0.33606850080507417,0.02889991243847232,0.01687888184928744,-0.01202103058918488,0.4568345323741007,0.6041666666666666,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,509,0.3077382543427071,0.7501314811270436,0.44239322678433657,0.03005462349176561,0.014517851503592544,-0.015536771988173066,0.44081272084805656,0.6354166666666666,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,571,0.378786657681029,0.760311123413646,0.38152446573261706,0.028833304357573645,0.014203451167307925,-0.01462985319026572,0.4641932700603969,0.625,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,631,0.35650784121727797,0.7567282788575922,0.40022043764031423,0.03329928529492,0.016302926280620078,-0.016996359014299925,0.43324720068906114,0.5572916666666666,0.0,0.9982773471145564,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,701,0.34530493288447645,0.7141113788313478,0.36880644594687134,0.026184372984116615,0.014568615564601635,-0.011615757419514981,0.4770408163265306,0.65625,0.0,0.9982993197278912,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,761,0.3591852798904552,0.7070747645044577,0.34788948461400254,0.028188167890953915,0.01618322371319341,-0.012004944177760504,0.4643164230438521,0.6197916666666666,0.0,0.9974204643164231,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,823,0.375221605638497,0.7614040471289064,0.3861824414904094,0.032014241984562666,0.015659092750650867,-0.0163551492339118,0.4448462929475588,0.5729166666666666,0.0,1.0,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,887,0.380129216197216,0.7556243365685567,0.37549512037134064,0.0332354670688081,0.01666749815209285,-0.01656796891671525,0.4252767527675277,0.59375,0.0,0.9990774907749077,480,False
observability_coarse,observability,coarse_critic,80,32,6,10,947,0.34742101002149384,0.7844879966164766,0.4370669865949828,0.03170969002602803,0.013868857613491919,-0.017840832412536114,0.4537671232876712,0.609375,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,11,0.35849820680134264,0.4004480244647601,0.04194981766341743,0.02879470151949853,0.027742747583096923,-0.0010519539364016069,0.44227504244482174,0.5677083333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,29,0.37644412859182025,0.5009621267081233,0.1245179981163031,0.028724840105680806,0.025068416402852258,-0.0036564237028285478,0.4440465532676813,0.6302083333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,47,0.34231591423144525,0.4234003503315683,0.08108443610012306,0.024626886772591665,0.02289490700631232,-0.0017319797662793436,0.45391903531438416,0.6510416666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,83,0.32059413984036333,0.45886043929146997,0.13826629945110663,0.029910262756268784,0.026317498458918013,-0.0035927642973507708,0.45661331086773377,0.5885416666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,131,0.3398365476445628,0.4633501115724384,0.1235135639278756,0.03063520969437388,0.027199244947367966,-0.003435964747005915,0.42584562012142235,0.6145833333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,173,0.3597996142811378,0.48453872050742075,0.12473910622628293,0.03202733206302033,0.028152534186317656,-0.003874797876702675,0.44155844155844154,0.5989583333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,211,0.35533478818062075,0.5190689207638914,0.1637341325832707,0.02931402295414631,0.024510655431123504,-0.004803367523022805,0.45017182130584193,0.6145833333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,257,0.38389206356744743,0.4870594490271171,0.10316738545966969,0.03254758678368216,0.02911757056214695,-0.003430016221535208,0.4354243542435424,0.5416666666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,307,0.3359873344429838,0.4171173757308922,0.0811300412879084,0.028905051343958384,0.026914230854851028,-0.001990820489107356,0.44082332761578047,0.6145833333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,359,0.3304942501625467,0.5209611258716966,0.19046687570914994,0.030986276873353646,0.02534492182273662,-0.005641355050617025,0.4441602728047741,0.6041666666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,401,0.3599677558145786,0.45563300629005343,0.0956652504754748,0.029919618074159136,0.027237626458480133,-0.0026819916156790025,0.4374460742018982,0.6197916666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,463,0.37242939697393157,0.4766984743142159,0.10426907734028434,0.028934146579586806,0.025959833368777437,-0.0029743132108093692,0.45143884892086333,0.59375,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,509,0.29707289270244946,0.486150113279716,0.18907722057726656,0.029951341806576243,0.025086527652953914,-0.004864814153622329,0.4363957597173145,0.640625,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,571,0.37671303579266774,0.5318407260206187,0.15512769022795098,0.029968801492439544,0.025046390595462945,-0.004922410896976599,0.453839516824849,0.6197916666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,631,0.34851550788296365,0.4910684473413511,0.14255293945838743,0.033065635053049845,0.028561025556691336,-0.0045046094963585095,0.4263565891472868,0.5625,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,701,0.341461909325974,0.4866728798025903,0.1452109704766163,0.02737227263061257,0.02364619354432154,-0.00372607908629103,0.47023809523809523,0.640625,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,761,0.3519732221523494,0.4860262464028548,0.13405302425050541,0.027517469217261885,0.023989150515775562,-0.003528318701486323,0.46775580395528804,0.6302083333333334,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,823,0.374618390223237,0.5514741575959657,0.17685576737272873,0.031952744010813106,0.02586502609211038,-0.0060877179187027244,0.4349005424954792,0.5625,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,887,0.373772514942846,0.5001584835483495,0.12638596860550344,0.03170766357956639,0.027636736727306863,-0.004070926852259529,0.42343173431734316,0.6041666666666666,0.0,1.0,480,False
observability_blind,observability,blind_critic,80,32,6,10,947,0.35133450793880255,0.49939750567993174,0.1480629977411292,0.031164150082131272,0.02668587322437821,-0.004478276857753063,0.4486301369863014,0.6041666666666666,0.0,1.0,480,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,11,0.5177234467676904,0.45976037300604916,-0.05796307376164128,0.0506839713732447,0.0546071928891023,0.003923221515857597,0.3125810635538262,0.3984375,0.0,0.6939040207522698,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,29,0.47160002699919334,0.49594605670155206,0.024346029702358718,0.05347086259908743,0.05185105130295162,-0.001619811296135816,0.32407407407407407,0.4140625,0.0,0.6970899470899471,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,47,0.5183397498488583,0.4503866022322058,-0.06795314761665255,0.04759745056771712,0.05188179733748786,0.004284346769770735,0.33029908972691807,0.43359375,0.0,0.682704811443433,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,83,0.5116800135261089,0.4126306579612248,-0.09904935556488415,0.047249195296565204,0.05310922296790145,0.005860027671336247,0.35732647814910024,0.4296875,0.0,0.6889460154241646,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,131,0.5247576428378274,0.4636636573688427,-0.06109398546898476,0.049428122695979924,0.05354718829902611,0.0041190656030461875,0.31483870967741934,0.43359375,0.0,0.6812903225806451,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,173,0.5251778495549028,0.5049297852448305,-0.02024806431007231,0.048056487802840185,0.04944058530525144,0.0013840975024112523,0.31564625850340133,0.46875,0.0,0.6802721088435374,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,211,0.5084873444915553,0.4938448400998837,-0.014642504391671585,0.049224742210865716,0.05019913511691142,0.0009743929060457013,0.3271276595744681,0.4609375,0.0,0.6702127659574468,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,257,0.5024570572525292,0.4321506039988873,-0.07030645325364193,0.05081071876899829,0.05527701193279691,0.004466293163798617,0.308974358974359,0.40625,0.0,0.6987179487179487,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,307,0.5356208695741708,0.4784908100419199,-0.057130059532250865,0.0426390313733399,0.04610321649276357,0.003464185119423667,0.3394495412844037,0.4765625,0.0,0.6972477064220184,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,359,0.5245126234708108,0.4198380874756627,-0.10467453599514814,0.05007151880786528,0.056899543839766385,0.006828025031901108,0.3153034300791557,0.42578125,0.0,0.7058047493403694,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,401,0.5021489308450656,0.4080011613625094,-0.09414776948255621,0.04749107559028317,0.05293262555565746,0.005441549965374291,0.33376455368693403,0.3984375,0.0,0.703751617076326,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,463,0.5026590059700172,0.47122359650538354,-0.03143540946463369,0.049354384167453566,0.05137617754617753,0.002021793378723963,0.3520208604954368,0.390625,0.0,0.6923076923076923,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,509,0.5254605005380814,0.49533776849428895,-0.0301227320437924,0.048182379614105646,0.05022905607117955,0.0020466764570739038,0.3484224965706447,0.43359375,0.0,0.7050754458161865,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,571,0.509458299194968,0.49577285867836635,-0.013685440516601644,0.05129784074682112,0.05225091503987349,0.0009530742930523653,0.36222509702457956,0.41796875,0.0,0.6921086675291074,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,631,0.4726176058597474,0.43227024369197015,-0.040347362167777234,0.05266420916153307,0.05513997664420246,0.0024757674826693943,0.29726205997392435,0.41796875,0.0,0.6831812255541069,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,701,0.5127650308934254,0.46262428850476406,-0.05014074238866134,0.050905854181737466,0.05428359683202459,0.0033777426502871258,0.32287581699346407,0.4296875,0.0,0.6862745098039216,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,761,0.49839032386293036,0.4006449285270263,-0.09774539533590404,0.05062269660914647,0.05654141175984797,0.005918715150701498,0.31640625,0.4375,0.0,0.6979166666666666,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,823,0.5198189713238225,0.4476346337378682,-0.07218433758595427,0.0446686826823858,0.04894312448718384,0.004274441804798038,0.3324641460234681,0.44921875,0.0,0.7027379400260756,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,887,0.4955429076841303,0.4465202833457604,-0.0490226243383699,0.04800490771259996,0.050943498555825674,0.0029385908432257163,0.343046357615894,0.42578125,0.0,0.7059602649006622,16,False
blind_undercovered_counterexample,counterexample,blind_critic,2,32,8,4,947,0.5130548349192727,0.4189820020072616,-0.09407283291201113,0.04790797795950605,0.05360923229209913,0.005701254332593081,0.3223684210526316,0.44921875,0.0,0.6881578947368421,16,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,11,0.28188832786274276,0.8324200616902151,0.5505317338274723,0.020863573738855216,0.006959749144832834,-0.013903824594022382,0.4067103109656301,0.4861111111111111,0.0,0.9942716857610474,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,29,0.2903496146157239,0.847998952977101,0.5576493383613772,0.022735595566118184,0.0069743348710549855,-0.0157612606950632,0.4420866489832007,0.5277777777777778,0.0,0.9973474801061007,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,47,0.3010031758472395,0.8287433295292909,0.5277401536820514,0.020229578163220116,0.006966802817754228,-0.013262775345465888,0.41278065630397237,0.4722222222222222,0.0,0.9913644214162349,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,83,0.24576310280052652,0.8530912850430699,0.6073281822425434,0.023564224861705844,0.006827383431384259,-0.016736841430321586,0.4323630136986301,0.4583333333333333,0.0,0.9982876712328768,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,131,0.32023950450358624,0.8380707190701264,0.5178312145665402,0.018902877548681547,0.006269124281734578,-0.012633753266946969,0.4327693677649154,0.4791666666666667,0.0,0.9964381121994658,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,173,0.30914926759240596,0.8800495137089754,0.5709002461165695,0.024294727805503222,0.006057730501168637,-0.018236997304334583,0.3991071428571429,0.4722222222222222,0.0,0.99375,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,211,0.28626276935967077,0.8523536777538079,0.5660909083941371,0.025573406293643873,0.007618457922787132,-0.01795494837085674,0.403747870528109,0.4930555555555556,0.0,0.9931856899488927,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,257,0.27399927624031245,0.8575037866736913,0.5835045104333789,0.02464824240053094,0.007053631265566543,-0.017594611134964397,0.41887125220458554,0.4305555555555556,0.0,0.9955908289241623,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,307,0.30279076980957337,0.8574433508443585,0.5546525810347851,0.024933311619065646,0.007268507114339027,-0.017664804504726617,0.411599625818522,0.4027777777777778,0.0,0.990645463049579,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,359,0.24434448014635096,0.8196665908204305,0.5753221106740796,0.02171654263608926,0.007578691252352598,-0.01413785138373666,0.41166525781910396,0.4930555555555556,0.0,0.9923922231614539,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,401,0.2780806565918183,0.81664573864762,0.5385650820558017,0.022570007181714157,0.008147905980831472,-0.014422101200882685,0.4168053244592346,0.4791666666666667,0.0,0.9875207986688852,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,463,0.30547413064587875,0.8698969928060746,0.5644228621601959,0.019712626160067442,0.005289234315954929,-0.014423391844112513,0.43481848184818483,0.5069444444444444,0.0,0.9958745874587459,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,509,0.2957955454918743,0.8635389894577967,0.5677434439659224,0.024144435414068344,0.006728664441140772,-0.017415770972927572,0.43870967741935485,0.4236111111111111,0.0,0.9861751152073732,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,571,0.25078847034400226,0.8364048374394076,0.5856163670954053,0.026748896076921946,0.008575440298351542,-0.018173455778570404,0.4079861111111111,0.4722222222222222,0.0,0.9956597222222222,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,631,0.2868958004090019,0.8448208523387306,0.5579250519297287,0.021804683898518053,0.006802068143541995,-0.015002615754976058,0.398576512455516,0.4513888888888889,0.0,0.9928825622775801,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,701,0.2623408699932785,0.8350893651923568,0.5727484951990782,0.02258281305414512,0.007339247876175773,-0.015243565177969346,0.43456375838926176,0.4722222222222222,0.0,0.9983221476510067,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,761,0.2861535666738287,0.7806998100565449,0.4945462433827162,0.022075364809691893,0.009389446444286393,-0.0126859183654055,0.4289297658862876,0.4930555555555556,0.0,0.9866220735785953,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,823,0.2591813931370805,0.9082834794513768,0.6491020863142962,0.02621475268378891,0.004918538175413036,-0.021296214508375873,0.40993788819875776,0.5,0.0,0.9964507542147294,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,887,0.2866788519938863,0.86073090978349,0.5740520577896037,0.024711163372421716,0.006977120759601776,-0.01773404261281994,0.41228851291184326,0.4791666666666667,0.0,0.993766696349065,720,False
sparse_hard_group04,sparse_reward,sparse_hard,180,36,4,14,947,0.28925209354803505,0.8294169471429719,0.5401648535949368,0.022139010738093656,0.007539687692114261,-0.014599323045979395,0.3851185609157809,0.5,0.0,0.9983646770237122,720,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,11,0.33651321894951036,0.923810719912593,0.5872975009630826,0.02250421392751257,0.0037197566149869787,-0.01878445731252559,0.40926978574551814,0.4965277777777778,0.0,0.9991254919108001,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,29,0.29602681057881797,0.897086476263891,0.6010596656850731,0.023759173553775888,0.005084178635998156,-0.018674994917777733,0.43447669305189096,0.4548611111111111,0.0,0.9995602462620933,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,47,0.3242417391626851,0.893911126537329,0.5696693873746439,0.02068626075565451,0.004644647851045509,-0.016041612904609,0.4245324053936494,0.4618055555555556,0.0,0.9952153110047847,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,83,0.30178975192734214,0.9145214042966023,0.6127316523692602,0.022014584958255035,0.003963702400004609,-0.018050882558250426,0.4172566371681416,0.4548611111111111,0.0,0.9960176991150442,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,131,0.3074591465481543,0.9312935309729015,0.6238343844247471,0.022102823309277826,0.0032390685709653465,-0.01886375473831248,0.4297047157338034,0.4583333333333333,0.0,0.99779638607316,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,173,0.3119430070225712,0.9113578623934707,0.5994148553708996,0.02202967893233773,0.004134766733355325,-0.017894912198982402,0.4147303814116616,0.46875,0.0,0.9951775537045155,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,211,0.29850156397941935,0.9205530131462752,0.6220514491668558,0.023541275428302408,0.003943342817770519,-0.019597932610531887,0.4053142134120624,0.4548611111111111,0.0,0.9987347110923661,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,257,0.31845990057794177,0.9006088798558877,0.582148979277946,0.023128715853538748,0.004862207856833207,-0.01826650799670554,0.4144144144144144,0.4618055555555556,0.0,0.9987129987129987,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,307,0.30181909078318325,0.9122022714668223,0.6103831806836391,0.023147930965076606,0.0042757340357338774,-0.01887219692934273,0.4186773905272565,0.4166666666666667,0.0,0.9977658623771224,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,359,0.32418963758537267,0.8940724885560953,0.5698828509707227,0.021794039437455365,0.004886164300052941,-0.016907875137402426,0.41874208526804557,0.4722222222222222,0.0,0.9949345715491769,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,401,0.29596038871964464,0.8851214733159148,0.5891610845962703,0.02217208603919555,0.0052625463131880145,-0.016909539726007537,0.4168421052631579,0.4791666666666667,0.0,0.9962105263157894,1440,False
sparse_hard_group08,sparse_reward,sparse_hard,180,36,8,14,463,0.301975724285014,0.9307018288323176,0.6287261045473036,0.022179173289488867,0.0032651934908961714,-0.018913979798592696,0.42857142857142855,0.5069444444444444,0.0,0.9991445680068435,1440,False
